rule	support	confidence	lift
('P_2.0',) ==> ('PTD_otc alterations permit',)	0.397	0.804	0.894
('P_2.0',) ==> ('PTD_otc alterations permit', 'PT_8')	0.397	0.804	0.894
('PCT_5.0', 'P_2.0') ==> ('PTD_otc alterations permit',)	0.228	0.794	0.883
('P_2.0', 'PCTD_wood frame (5)') ==> ('PT_8',)	0.228	0.794	0.883
('P_2.0', 'PCT_5.0') ==> ('PT_8',)	0.228	0.794	0.883
('P_2.0', 'PCTD_wood frame (5)') ==> ('PTD_otc alterations permit',)	0.228	0.794	0.883
('P_2.0', 'PCTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PT_8')	0.228	0.794	0.883
('PCT_5.0', 'P_2.0', 'PCTD_wood frame (5)') ==> ('PT_8',)	0.228	0.794	0.883
('PCT_5.0', 'P_2.0') ==> ('PTD_otc alterations permit', 'PT_8')	0.228	0.794	0.883
('PCT_5.0', 'P_2.0', 'PCTD_wood frame (5)') ==> ('PTD_otc alterations permit',)	0.228	0.794	0.883
('PCT_5.0', 'P_2.0', 'PCTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PT_8')	0.228	0.794	0.883
('P_2.0', 'ECT_5.0') ==> ('PTD_otc alterations permit',)	0.223	0.793	0.882
('P_2.0', 'ECTD_wood frame (5)') ==> ('PTD_otc alterations permit',)	0.223	0.793	0.882
('P_2.0', 'ECTD_wood frame (5)') ==> ('PT_8',)	0.223	0.793	0.882
('P_2.0', 'ECT_5.0') ==> ('PT_8',)	0.223	0.793	0.882
('P_2.0', 'ECT_5.0', 'ECTD_wood frame (5)') ==> ('PTD_otc alterations permit',)	0.223	0.793	0.882
('P_2.0', 'ECT_5.0', 'ECTD_wood frame (5)') ==> ('PT_8',)	0.223	0.793	0.882
('P_2.0', 'ECT_5.0') ==> ('PTD_otc alterations permit', 'PT_8')	0.223	0.793	0.882
('P_2.0', 'ECTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PT_8')	0.223	0.793	0.882
('P_2.0', 'ECT_5.0', 'ECTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PT_8')	0.223	0.793	0.882
